,State,State_abbrev,Year,Gender_baby,Education_level,Education_code,Births,Avg_age_mother,Avg_birth_weight(g)
1223,Hawaii,HI,2017,M,Unknown or Not Stated,9,60,29.1,3080.2
1224,Hawaii,HI,2018,F,8th grade or less,1,59,26.9,3249.2
1225,Hawaii,HI,2018,F,9th through 12th grade with no diploma,2,1390,26.6,3113.2
1226,Hawaii,HI,2018,F,High school graduate or GED completed,3,1411,26.8,3206.9
1227,Hawaii,HI,2018,F,"Some college credit, but not a degree",4,1679,28.8,3175
1228,Hawaii,HI,2018,F,"Associate degree (AA, AS)",5,935,30.8,3161.8
1229,Hawaii,HI,2018,F,"Bachelor's degree (BA, AB, BS)",6,1888,32,3211.6
1230,Hawaii,HI,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,702,34.2,3225.9
1231,Hawaii,HI,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,121,34.2,3214.4
1232,Hawaii,HI,2018,F,Unknown or Not Stated,9,61,29.5,3081.8
1233,Hawaii,HI,2018,M,8th grade or less,1,78,29,3206.5
1234,Hawaii,HI,2018,M,9th through 12th grade with no diploma,2,1468,26.8,3191.7
1235,Hawaii,HI,2018,M,High school graduate or GED completed,3,1496,26.8,3315.1
1236,Hawaii,HI,2018,M,"Some college credit, but not a degree",4,1754,28.7,3283.4
1237,Hawaii,HI,2018,M,"Associate degree (AA, AS)",5,1041,30.4,3247.8
1238,Hawaii,HI,2018,M,"Bachelor's degree (BA, AB, BS)",6,2001,32.2,3283.5
1239,Hawaii,HI,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,705,33.9,3277.8
1240,Hawaii,HI,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,127,34.8,3280.9
1241,Hawaii,HI,2018,M,Unknown or Not Stated,9,56,30.4,2916.6
1242,Hawaii,HI,2019,F,8th grade or less,1,71,27.2,3121.2
1243,Hawaii,HI,2019,F,9th through 12th grade with no diploma,2,1388,26.7,3118.2
1244,Hawaii,HI,2019,F,High school graduate or GED completed,3,1420,27,3175.5
1245,Hawaii,HI,2019,F,"Some college credit, but not a degree",4,1636,28.9,3172.4
1246,Hawaii,HI,2019,F,"Associate degree (AA, AS)",5,789,31.1,3205.9
1247,Hawaii,HI,2019,F,"Bachelor's degree (BA, AB, BS)",6,1804,32.3,3177.9
1248,Hawaii,HI,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,722,34,3171.7
1249,Hawaii,HI,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,111,34.8,3218
1250,Hawaii,HI,2019,F,Unknown or Not Stated,9,78,28,3042.4
1251,Hawaii,HI,2019,M,8th grade or less,1,66,28.7,3030.4
1252,Hawaii,HI,2019,M,9th through 12th grade with no diploma,2,1475,26.9,3185.2
1253,Hawaii,HI,2019,M,High school graduate or GED completed,3,1521,26.9,3314.6
1254,Hawaii,HI,2019,M,"Some college credit, but not a degree",4,1882,28.8,3281
1255,Hawaii,HI,2019,M,"Associate degree (AA, AS)",5,892,30.7,3244.6
1256,Hawaii,HI,2019,M,"Bachelor's degree (BA, AB, BS)",6,1999,32.2,3276.7
1257,Hawaii,HI,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,733,34.2,3302.7
1258,Hawaii,HI,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,135,35,3447.8
1259,Hawaii,HI,2019,M,Unknown or Not Stated,9,75,28.5,3234.2
1260,Hawaii,HI,2020,F,8th grade or less,1,54,30.4,3166.3
1261,Hawaii,HI,2020,F,9th through 12th grade with no diploma,2,1276,27.2,3111.1
1262,Hawaii,HI,2020,F,High school graduate or GED completed,3,1364,26.8,3220.8
1263,Hawaii,HI,2020,F,"Some college credit, but not a degree",4,1485,28.8,3184
1264,Hawaii,HI,2020,F,"Associate degree (AA, AS)",5,770,30.8,3176
1265,Hawaii,HI,2020,F,"Bachelor's degree (BA, AB, BS)",6,1814,32.1,3188.6
1266,Hawaii,HI,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,657,34.2,3202.2
1267,Hawaii,HI,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,120,35,3244.1
1268,Hawaii,HI,2020,F,Unknown or Not Stated,9,129,30.3,3194.2
1269,Hawaii,HI,2020,M,8th grade or less,1,62,27.1,3130.4
1270,Hawaii,HI,2020,M,9th through 12th grade with no diploma,2,1259,27.3,3229.9
1271,Hawaii,HI,2020,M,High school graduate or GED completed,3,1433,26.9,3295.8
1272,Hawaii,HI,2020,M,"Some college credit, but not a degree",4,1640,28.8,3288.4
1273,Hawaii,HI,2020,M,"Associate degree (AA, AS)",5,852,30.6,3293
1274,Hawaii,HI,2020,M,"Bachelor's degree (BA, AB, BS)",6,1884,32.1,3276.8
1275,Hawaii,HI,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,731,34.1,3298.7
1276,Hawaii,HI,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,125,34.5,3309.4
1277,Hawaii,HI,2020,M,Unknown or Not Stated,9,130,29.3,3156.2
1278,Hawaii,HI,2021,F,8th grade or less,1,40,29.4,3248.7
1279,Hawaii,HI,2021,F,9th through 12th grade with no diploma,2,1117,27,3124.4
1280,Hawaii,HI,2021,F,High school graduate or GED completed,3,1290,27,3203.2
1281,Hawaii,HI,2021,F,"Some college credit, but not a degree",4,1454,29.4,3196.5
1282,Hawaii,HI,2021,F,"Associate degree (AA, AS)",5,780,31,3171.3
1283,Hawaii,HI,2021,F,"Bachelor's degree (BA, AB, BS)",6,1825,32.2,3171.5
1284,Hawaii,HI,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,726,34.3,3178.6
1285,Hawaii,HI,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,139,34.6,3219.3
1286,Hawaii,HI,2021,F,Unknown or Not Stated,9,141,29.8,2970
1287,Hawaii,HI,2021,M,8th grade or less,1,62,29.4,3221
1288,Hawaii,HI,2021,M,9th through 12th grade with no diploma,2,1237,27.3,3185
1289,Hawaii,HI,2021,M,High school graduate or GED completed,3,1429,27.1,3312.5
1290,Hawaii,HI,2021,M,"Some college credit, but not a degree",4,1546,29.4,3284.1
1291,Hawaii,HI,2021,M,"Associate degree (AA, AS)",5,800,31.1,3251
1292,Hawaii,HI,2021,M,"Bachelor's degree (BA, AB, BS)",6,1919,32.2,3294.1
1293,Hawaii,HI,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,797,34.2,3293.6
1294,Hawaii,HI,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,157,34.5,3291.4
1295,Hawaii,HI,2021,M,Unknown or Not Stated,9,161,30.5,3204.1
1296,Idaho,ID,2016,F,8th grade or less,1,258,30.9,3265.3
1297,Idaho,ID,2016,F,9th through 12th grade with no diploma,2,948,24.2,3119.6
1298,Idaho,ID,2016,F,High school graduate or GED completed,3,2817,26,3199.4
1299,Idaho,ID,2016,F,"Some college credit, but not a degree",4,2825,27.4,3260.5
1300,Idaho,ID,2016,F,"Associate degree (AA, AS)",5,1131,29.1,3294
1301,Idaho,ID,2016,F,"Bachelor's degree (BA, AB, BS)",6,2318,30,3321.5
1302,Idaho,ID,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,504,32.5,3272.1
1303,Idaho,ID,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,145,33.3,3356.1
1304,Idaho,ID,2016,F,Unknown or Not Stated,9,53,30.4,3165.3
1305,Idaho,ID,2016,M,8th grade or less,1,281,30.2,3256.5
1306,Idaho,ID,2016,M,9th through 12th grade with no diploma,2,1015,24.1,3238.8
1307,Idaho,ID,2016,M,High school graduate or GED completed,3,2966,25.9,3299.7
1308,Idaho,ID,2016,M,"Some college credit, but not a degree",4,2936,27.3,3364.9
1309,Idaho,ID,2016,M,"Associate degree (AA, AS)",5,1190,29.2,3359.6
1310,Idaho,ID,2016,M,"Bachelor's degree (BA, AB, BS)",6,2359,30.3,3455.8
1311,Idaho,ID,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,532,32.7,3382.1
1312,Idaho,ID,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,148,33.3,3347.9
1313,Idaho,ID,2016,M,Unknown or Not Stated,9,56,28.5,3238.4
1314,Idaho,ID,2017,F,8th grade or less,1,223,30.3,3240.2
1315,Idaho,ID,2017,F,9th through 12th grade with no diploma,2,971,24.7,3129.2
1316,Idaho,ID,2017,F,High school graduate or GED completed,3,2817,26,3208.9
1317,Idaho,ID,2017,F,"Some college credit, but not a degree",4,2760,27.6,3258.7
1318,Idaho,ID,2017,F,"Associate degree (AA, AS)",5,1117,29,3299.7
1319,Idaho,ID,2017,F,"Bachelor's degree (BA, AB, BS)",6,2293,30.4,3325.4
1320,Idaho,ID,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,498,32.5,3269.1
1321,Idaho,ID,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,132,33.9,3236.7
1322,Idaho,ID,2017,F,Unknown or Not Stated,9,47,29.4,2966.8
1323,Idaho,ID,2017,M,8th grade or less,1,240,30.2,3269.8
1324,Idaho,ID,2017,M,9th through 12th grade with no diploma,2,975,24,3252.9
1325,Idaho,ID,2017,M,High school graduate or GED completed,3,2764,25.9,3317.6
1326,Idaho,ID,2017,M,"Some college credit, but not a degree",4,2989,27.7,3355.1
1327,Idaho,ID,2017,M,"Associate degree (AA, AS)",5,1169,28.9,3353.8
1328,Idaho,ID,2017,M,"Bachelor's degree (BA, AB, BS)",6,2376,30.1,3433.7
1329,Idaho,ID,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,552,32.7,3422.3
1330,Idaho,ID,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,186,33.2,3421.8
1331,Idaho,ID,2017,M,Unknown or Not Stated,9,72,26.8,3374
1332,Idaho,ID,2018,F,8th grade or less,1,196,30.4,3150.8
1333,Idaho,ID,2018,F,9th through 12th grade with no diploma,2,875,24.6,3147.9
1334,Idaho,ID,2018,F,High school graduate or GED completed,3,2678,26.2,3195.8
1335,Idaho,ID,2018,F,"Some college credit, but not a degree",4,2735,27.7,3227.3
1336,Idaho,ID,2018,F,"Associate degree (AA, AS)",5,1021,29.3,3278.5
1337,Idaho,ID,2018,F,"Bachelor's degree (BA, AB, BS)",6,2220,30.2,3268
1338,Idaho,ID,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,525,32.7,3274.7
1339,Idaho,ID,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,136,33.3,3217.1
1340,Idaho,ID,2018,F,Unknown or Not Stated,9,49,29.4,3247.2
1341,Idaho,ID,2018,M,8th grade or less,1,218,30.5,3316
1342,Idaho,ID,2018,M,9th through 12th grade with no diploma,2,926,24.4,3200.6
1343,Idaho,ID,2018,M,High school graduate or GED completed,3,2752,26,3306
1344,Idaho,ID,2018,M,"Some college credit, but not a degree",4,2741,27.7,3350.6
1345,Idaho,ID,2018,M,"Associate degree (AA, AS)",5,1127,29.1,3378.8
1346,Idaho,ID,2018,M,"Bachelor's degree (BA, AB, BS)",6,2453,30.1,3422.7
1347,Idaho,ID,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,534,32.8,3381.7
1348,Idaho,ID,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,164,33.4,3344.1
1349,Idaho,ID,2018,M,Unknown or Not Stated,9,53,29,3430.8
1350,Idaho,ID,2019,F,8th grade or less,1,230,29.8,3187
1351,Idaho,ID,2019,F,9th through 12th grade with no diploma,2,880,24.5,3091.9
1352,Idaho,ID,2019,F,High school graduate or GED completed,3,2678,26.4,3200.9
1353,Idaho,ID,2019,F,"Some college credit, but not a degree",4,2756,27.9,3241.9
1354,Idaho,ID,2019,F,"Associate degree (AA, AS)",5,1074,29.2,3233.4
1355,Idaho,ID,2019,F,"Bachelor's degree (BA, AB, BS)",6,2385,30.3,3293.6
1356,Idaho,ID,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,579,32.8,3255.7
1357,Idaho,ID,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,161,33.3,3258
1358,Idaho,ID,2019,F,Unknown or Not Stated,9,51,29.2,3275.5
1359,Idaho,ID,2019,M,8th grade or less,1,219,31.6,3319.5
1360,Idaho,ID,2019,M,9th through 12th grade with no diploma,2,924,24.6,3232.2
1361,Idaho,ID,2019,M,High school graduate or GED completed,3,2825,26.2,3315.9
1362,Idaho,ID,2019,M,"Some college credit, but not a degree",4,2806,27.8,3362.8
1363,Idaho,ID,2019,M,"Associate degree (AA, AS)",5,1185,29.3,3373.9
1364,Idaho,ID,2019,M,"Bachelor's degree (BA, AB, BS)",6,2506,30.4,3410.6
1365,Idaho,ID,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,581,32.8,3426.4
1366,Idaho,ID,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,147,33.6,3395.8
1367,Idaho,ID,2019,M,Unknown or Not Stated,9,76,27.6,3194.6
1368,Idaho,ID,2020,F,8th grade or less,1,191,29.7,3142.3
1369,Idaho,ID,2020,F,9th through 12th grade with no diploma,2,887,24.4,3123.8
1370,Idaho,ID,2020,F,High school graduate or GED completed,3,2594,26.3,3196.6
1371,Idaho,ID,2020,F,"Some college credit, but not a degree",4,2608,27.8,3242.3
1372,Idaho,ID,2020,F,"Associate degree (AA, AS)",5,1076,29.3,3273.8
1373,Idaho,ID,2020,F,"Bachelor's degree (BA, AB, BS)",6,2341,30.5,3301.6
1374,Idaho,ID,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,510,32.5,3253.6
1375,Idaho,ID,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,144,33.8,3337.2
1376,Idaho,ID,2020,F,Unknown or Not Stated,9,62,29,3052.9
1377,Idaho,ID,2020,M,8th grade or less,1,202,30.5,3336.6
1378,Idaho,ID,2020,M,9th through 12th grade with no diploma,2,867,24.5,3223.5
1379,Idaho,ID,2020,M,High school graduate or GED completed,3,2801,26.4,3305
1380,Idaho,ID,2020,M,"Some college credit, but not a degree",4,2630,27.9,3346.1
1381,Idaho,ID,2020,M,"Associate degree (AA, AS)",5,1131,29.5,3388
1382,Idaho,ID,2020,M,"Bachelor's degree (BA, AB, BS)",6,2643,30.4,3418.1
1383,Idaho,ID,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,602,32.5,3404.1
1384,Idaho,ID,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,171,33.5,3310.2
1385,Idaho,ID,2020,M,Unknown or Not Stated,9,73,29,3065.9
1386,Idaho,ID,2021,F,8th grade or less,1,182,31.2,3205.3
1387,Idaho,ID,2021,F,9th through 12th grade with no diploma,2,787,24.4,3144.5
1388,Idaho,ID,2021,F,High school graduate or GED completed,3,2635,26.5,3202.8
1389,Idaho,ID,2021,F,"Some college credit, but not a degree",4,2599,28.2,3237.1
1390,Idaho,ID,2021,F,"Associate degree (AA, AS)",5,1135,29.4,3266.3
1391,Idaho,ID,2021,F,"Bachelor's degree (BA, AB, BS)",6,2604,30.4,3295
1392,Idaho,ID,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,651,32.7,3237.8
1393,Idaho,ID,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,171,33.7,3201.8
1394,Idaho,ID,2021,F,Unknown or Not Stated,9,96,29.6,3192.4
1395,Idaho,ID,2021,M,8th grade or less,1,217,30.6,3265
1396,Idaho,ID,2021,M,9th through 12th grade with no diploma,2,843,24.9,3239
1397,Idaho,ID,2021,M,High school graduate or GED completed,3,2808,26.5,3308.3
1398,Idaho,ID,2021,M,"Some college credit, but not a degree",4,2837,28,3364
1399,Idaho,ID,2021,M,"Associate degree (AA, AS)",5,1148,29.2,3379.5
1400,Idaho,ID,2021,M,"Bachelor's degree (BA, AB, BS)",6,2741,30.2,3420.7
1401,Idaho,ID,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,655,32.7,3394.6
1402,Idaho,ID,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,210,33.9,3314.4
1403,Idaho,ID,2021,M,Unknown or Not Stated,9,108,29.6,3335.2
1404,Illinois,IL,2016,F,8th grade or less,1,1993,30.8,3227.9
1405,Illinois,IL,2016,F,9th through 12th grade with no diploma,2,6838,25,3099
1406,Illinois,IL,2016,F,High school graduate or GED completed,3,16088,26.5,3149
1407,Illinois,IL,2016,F,"Some college credit, but not a degree",4,14965,27.7,3189.6
1408,Illinois,IL,2016,F,"Associate degree (AA, AS)",5,5905,29.9,3245.6
1409,Illinois,IL,2016,F,"Bachelor's degree (BA, AB, BS)",6,16760,31.5,3277.1
1410,Illinois,IL,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9196,32.9,3276.1
1411,Illinois,IL,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2268,33.8,3234.5
1412,Illinois,IL,2016,F,Unknown or Not Stated,9,1496,29.9,3137.9
1413,Illinois,IL,2016,M,8th grade or less,1,2001,30.4,3302.8
1414,Illinois,IL,2016,M,9th through 12th grade with no diploma,2,7032,24.9,3191.6
1415,Illinois,IL,2016,M,High school graduate or GED completed,3,16837,26.6,3260
1416,Illinois,IL,2016,M,"Some college credit, but not a degree",4,15492,27.6,3302.5
1417,Illinois,IL,2016,M,"Associate degree (AA, AS)",5,6337,29.8,3369.2
1418,Illinois,IL,2016,M,"Bachelor's degree (BA, AB, BS)",6,17644,31.5,3396.8
1419,Illinois,IL,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9642,33,3394
1420,Illinois,IL,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2377,33.6,3352.6
1421,Illinois,IL,2016,M,Unknown or Not Stated,9,1574,29.9,3253.1
1422,Illinois,IL,2017,F,8th grade or less,1,1716,30.8,3215.9
1423,Illinois,IL,2017,F,9th through 12th grade with no diploma,2,6314,25.1,3114.3
1424,Illinois,IL,2017,F,High school graduate or GED completed,3,16117,26.5,3142.9
1425,Illinois,IL,2017,F,"Some college credit, but not a degree",4,14207,27.9,3192.3
1426,Illinois,IL,2017,F,"Associate degree (AA, AS)",5,5675,30,3245.1
1427,Illinois,IL,2017,F,"Bachelor's degree (BA, AB, BS)",6,16395,31.7,3278.5
1428,Illinois,IL,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8876,33,3278.9
1429,Illinois,IL,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2224,33.8,3228.4
1430,Illinois,IL,2017,F,Unknown or Not Stated,9,1572,30,3135.5
1431,Illinois,IL,2017,M,8th grade or less,1,1780,30.7,3319
1432,Illinois,IL,2017,M,9th through 12th grade with no diploma,2,6530,25.2,3200.4
1433,Illinois,IL,2017,M,High school graduate or GED completed,3,16573,26.6,3249.4
1434,Illinois,IL,2017,M,"Some college credit, but not a degree",4,15089,27.8,3300.5
1435,Illinois,IL,2017,M,"Associate degree (AA, AS)",5,6036,29.9,3341
1436,Illinois,IL,2017,M,"Bachelor's degree (BA, AB, BS)",6,17149,31.6,3397.7
1437,Illinois,IL,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9144,33,3403.1
1438,Illinois,IL,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2315,33.8,3345.7
1439,Illinois,IL,2017,M,Unknown or Not Stated,9,1678,30.1,3213
1440,Illinois,IL,2018,F,8th grade or less,1,1504,30.7,3201.4
1441,Illinois,IL,2018,F,9th through 12th grade with no diploma,2,5876,25.4,3085.7
1442,Illinois,IL,2018,F,High school graduate or GED completed,3,16154,26.8,3148.6
1443,Illinois,IL,2018,F,"Some college credit, but not a degree",4,13555,28.1,3172.6
1444,Illinois,IL,2018,F,"Associate degree (AA, AS)",5,5613,30,3239.5
1445,Illinois,IL,2018,F,"Bachelor's degree (BA, AB, BS)",6,16055,31.8,3276.9
1446,Illinois,IL,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8668,33.2,3270.7
1447,Illinois,IL,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2226,34,3219.1
1448,Illinois,IL,2018,F,Unknown or Not Stated,9,1044,30.4,3131.8
1449,Illinois,IL,2018,M,8th grade or less,1,1658,30.6,3308.8
1450,Illinois,IL,2018,M,9th through 12th grade with no diploma,2,5863,25.3,3188
1451,Illinois,IL,2018,M,High school graduate or GED completed,3,16799,26.7,3248.4
1452,Illinois,IL,2018,M,"Some college credit, but not a degree",4,14114,28.1,3291.4
1453,Illinois,IL,2018,M,"Associate degree (AA, AS)",5,5934,30.1,3349.9
1454,Illinois,IL,2018,M,"Bachelor's degree (BA, AB, BS)",6,17003,31.7,3388.1
1455,Illinois,IL,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9191,33.1,3402.7
1456,Illinois,IL,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2362,33.9,3342.2
1457,Illinois,IL,2018,M,Unknown or Not Stated,9,1196,30.4,3242.7
1458,Illinois,IL,2019,F,8th grade or less,1,1398,30.9,3199.2
1459,Illinois,IL,2019,F,9th through 12th grade with no diploma,2,5115,25.3,3091.6
1460,Illinois,IL,2019,F,High school graduate or GED completed,3,15777,26.8,3132.8
1461,Illinois,IL,2019,F,"Some college credit, but not a degree",4,13097,28.3,3173.7
1462,Illinois,IL,2019,F,"Associate degree (AA, AS)",5,5446,30,3213.7
1463,Illinois,IL,2019,F,"Bachelor's degree (BA, AB, BS)",6,15803,31.8,3262.2
1464,Illinois,IL,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8630,33.3,3249.4
1465,Illinois,IL,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2208,34.1,3244.7
1466,Illinois,IL,2019,F,Unknown or Not Stated,9,866,30.7,3165.2
1467,Illinois,IL,2019,M,8th grade or less,1,1472,30.6,3327.3
1468,Illinois,IL,2019,M,9th through 12th grade with no diploma,2,5338,25.5,3198.6
1469,Illinois,IL,2019,M,High school graduate or GED completed,3,16644,26.8,3244.5
1470,Illinois,IL,2019,M,"Some college credit, but not a degree",4,13655,28.3,3286.6
1471,Illinois,IL,2019,M,"Associate degree (AA, AS)",5,5761,30.2,3352.2
1472,Illinois,IL,2019,M,"Bachelor's degree (BA, AB, BS)",6,16523,31.9,3393
1473,Illinois,IL,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9116,33.2,3378.1
1474,Illinois,IL,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2359,33.9,3376.4
1475,Illinois,IL,2019,M,Unknown or Not Stated,9,920,30.8,3253.4
1476,Illinois,IL,2020,F,8th grade or less,1,1280,31.2,3192.1
1477,Illinois,IL,2020,F,9th through 12th grade with no diploma,2,4804,25.4,3073.6
1478,Illinois,IL,2020,F,High school graduate or GED completed,3,15276,26.9,3137.9
1479,Illinois,IL,2020,F,"Some college credit, but not a degree",4,12140,28.5,3173.3
1480,Illinois,IL,2020,F,"Associate degree (AA, AS)",5,5221,30.1,3216.1
1481,Illinois,IL,2020,F,"Bachelor's degree (BA, AB, BS)",6,15182,31.9,3270.9
1482,Illinois,IL,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8204,33.3,3264.7
1483,Illinois,IL,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2140,34,3225.9
1484,Illinois,IL,2020,F,Unknown or Not Stated,9,868,30.7,3133.1
1485,Illinois,IL,2020,M,8th grade or less,1,1343,31,3309.5
1486,Illinois,IL,2020,M,9th through 12th grade with no diploma,2,5010,25.3,3176.4
1487,Illinois,IL,2020,M,High school graduate or GED completed,3,15673,26.8,3238.6
1488,Illinois,IL,2020,M,"Some college credit, but not a degree",4,12826,28.5,3284.1
